,ticker,optionType,strike,expirationDate,volume,impliedVolatility,lastPrice,change,percentChange,delta,gamma,theta,vega,rho,moneyness,intrinsic_value,openInterest,bid,ask
12859,AMD,Call,180,2025-10-17T00:00:00.000,7426,0.4370254399443563,2.41,0.6200001,34.63688,0.2085997372754701,0.01316327710334503,-0.13081972311479287,0.14325205634036076,0.03031442249978963,0.8827500237358941,0,18403,2.39,2.42
12498,AMD,Put,160,2025-09-19T00:00:00.000,7211,0.4676092697546505,4.9,-1.73,-26.093513,0,0.036216970843054606,0,0.09371580584323853,0,0.9930937767028809,1.1049957275390625,9748,4.9,4.95
12857,AMD,Call,170,2025-10-17T00:00:00.000,7163,0.428502927387407,4.55,1.0500002,30.000004,0.3425954574583556,0.017185216922763837,-0.16598965361196333,0.18337449634167954,0.04920332713305646,0.9346764957203585,0,13811,4.5,4.6
12494,AMD,Put,150,2025-09-19T00:00:00.000,6648,0.49144690311223127,1.34,-0.61,-31.282051,0,0.024245199635201758,0,0.065935601998491,0,1.059300028483073,0,15571,1.33,1.34
12439,AMD,Call,167.5,2025-09-19T00:00:00.000,6441,0.468658278254869,1.49,0.53000003,55.20834,0.23798663524254954,0.028068411696895237,-0.31459648910379223,0.07279335550783082,0.007961619161348712,0.9486268911788712,0,3261,1.45,1.47
12386,AMD,Put,162.5,2025-09-12T00:00:00.000,6344,0.6764591811205948,4.5,-2.6100001,-36.70886,0,0.058770450295626026,0,0.02749971768754836,0,0.9778154109074519,3.6049957275390625,1643,4.5,4.6
13112,AMD,Call,180,2025-12-19T00:00:00.000,5898,0.4647622053601527,8.4,1.3299994,18.811872,0.36339675137750127,0.009758641057177105,-0.11342645563974084,0.3105867784512423,0.13383153172355952,0.8827500237358941,0,8751,8.3,8.35
12382,AMD,Put,152.5,2025-09-12T00:00:00.000,5068,0.7589591599921981,0.48,-0.6999999,-59.32203,0,0.03616293814914415,0,0.018984962212624808,0,1.0419344542456455,0,6788,0.48,0.49
12558,AMD,Call,160,2025-09-26T00:00:00.000,4780,0.43952031658804314,5.25,1.3499999,34.61538,0.49410369796017295,0.028175668743459753,-0.2842890835822093,0.12849081040291266,0.030107099670583736,0.9930937767028809,0,4278,5.2,5.3
12442,AMD,Call,175,2025-09-19T00:00:00.000,4779,0.49273279328107755,0.54,0.20000002,58.823536,0.1011619391376814,0.015269074255029177,-0.18817158709751594,0.04163339078051816,0.0034047401099161255,0.9079714529854911,0,16490,0.53,0.54
12683,AMD,Call,170,2025-10-03T00:00:00.000,4536,0.43821672749331547,2.95,0.84000015,39.810436,0.29057190672331357,0.020042352662609668,-0.19966461218093348,0.13365584420348864,0.026050666737689774,0.9346764957203585,0,14361,2.89,2.93
12373,AMD,Put,142,2025-09-12T00:00:00.000,3926,1.0177264624111413,0.05,-0.06,-54.545456,0,0.004784065375929336,0,0.0033678736835148866,0,1.1189789033271897,0,1082,0.05,0.06
13157,AMD,Put,130,2025-12-19T00:00:00.000,3749,0.4849575621110993,4.04,-0.46000004,-10.222223,0,0.006246900285202095,0,0.2074584485058792,0,1.2222692636343149,0,5894,4,4.05
12858,AMD,Call,175,2025-10-17T00:00:00.000,3612,0.43209483390341286,3.32,0.78999996,31.225296,0.26943934228196603,0.015318504422174577,-0.14954169716179133,0.164825940521323,0.03895157139589682,0.9079714529854911,0,9032,3.35,3.4
12324,AMD,Call,175,2025-09-12T00:00:00.000,3597,0.8785614572186182,0.05,0.010000002,25.000004,0.019039238053141654,0.006354953350817325,-0.24619571348689506,0.0038619988062223443,0.0000815134195013245,0.9079714529854911,0,3040,0.05,0.06
12444,AMD,Call,180,2025-09-19T00:00:00.000,3593,0.513978688015005,0.28,0.09,47.368423,0.05598576871048421,0.009330497521893896,-0.12484428535606736,0.026537959190220145,0.0018884074429478133,0.8827500237358941,0,18725,0.28,0.29
12900,AMD,Put,140,2025-10-17T00:00:00.000,3571,0.4541599562928794,2.07,-0.4100001,-16.53226,0,0.010819914832614635,0,0.12236657489157986,0,1.134964316231864,0,14705,2.08,2.09
13156,AMD,Put,125,2025-12-19T00:00:00.000,3508,0.4948098384937878,3.15,-0.19999981,-5.970144,0,0.005308650521677611,0,0.17988099382184264,0,1.2711600341796876,0,10777,3.05,3.15
12856,AMD,Call,165,2025-10-17T00:00:00.000,3442,0.4329080622943042,6.3,1.3700004,27.789053,0.42845407663565604,0.018169350404803476,-0.18038331299581897,0.19586877037804296,0.06093292175760909,0.9630000258937027,0,9306,6.2,6.3
12863,AMD,Call,200,2025-10-17T00:00:00.000,3389,0.46650434665191226,0.69,0.19,38,0.07075322458634026,0.005815344459395807,-0.06507315256012505,0.06755558533940784,0.010407781403444633,0.7944750213623046,0,11615,0.68,0.69
12499,AMD,Put,162.5,2025-09-19T00:00:00.000,3378,0.46430740995209285,6.35,-2.15,-25.294119,0,0.03512876576489079,0,0.09025808493223955,0,0.9778154109074519,3.6049957275390625,2095,6.25,6.35
12441,AMD,Call,172.5,2025-09-19T00:00:00.000,3282,0.4781702389451078,0.73,0.25000003,52.083344,0.1329141799671299,0.019096702792520043,-0.22196896629913915,0.05053107529118794,0.004468909412328273,0.9211304595504982,0,2590,0.73,0.74
12496,AMD,Put,155,2025-09-19T00:00:00.000,3240,0.46977391897431037,2.63,-1.1699998,-30.78947,0,0.033268230781929725,0,0.0864840891789134,0,1.0251290598223286,0,7781,2.65,2.69
12861,AMD,Call,190,2025-10-17T00:00:00.000,3130,0.449870900203983,1.27,0.37,41.11111,0.12163901350244771,0.008996250918996307,-0.09407314233633378,0.10078121370314452,0.01781046401441362,0.836289496170847,0,7507,1.25,1.27
12860,AMD,Call,185,2025-10-17T00:00:00.000,3112,0.44158338774009465,1.73,0.45000005,35.156254,0.15888294370038197,0.010991154564799556,-0.11109666049764252,0.1208609947946156,0.023193573058941416,0.8588919149862754,0,5942,1.72,1.75
12497,AMD,Put,157.5,2025-09-19T00:00:00.000,2964,0.4705810175905884,3.67,-1.4299998,-28.039213,0,0.0354971163709185,0,0.09243683934493316,0,1.0088571699838789,0,2962,3.65,3.7
12443,AMD,Call,177.5,2025-09-19T00:00:00.000,2903,0.5007652406429344,0.38,0.14999999,65.217384,0.07427680768874528,0.011928120532101093,-0.15165393157853513,0.03305398329837803,0.002503498887681742,0.8951831226617517,0,2027,0.37,0.39
12902,AMD,Put,150,2025-10-17T00:00:00.000,2748,0.44140033709316223,4.6,-0.75,-14.018692,0,0.015875923145171875,0,0.17450254718627392,0,1.059300028483073,0,12960,4.45,4.5
12855,AMD,Call,160,2025-10-17T00:00:00.000,2746,0.4309421960783662,8.35,1.6500006,24.626875,0.5181910967521963,0.01853208045568427,-0.1841500405597155,0.19887185277414307,0.0729744426072902,0.9930937767028809,0,11078,8.3,8.35
12570,AMD,Call,190,2025-09-26T00:00:00.000,2733,0.5012951253831481,0.29,0.099999994,52.631573,0.04529804814018753,0.00590135637987251,-0.07538617548735094,0.0306947573426992,0.0028387535148366723,0.836289496170847,0,1435,0.28,0.3
12560,AMD,Call,165,2025-09-26T00:00:00.000,2350,0.4364474038454814,3.26,0.9000001,38.135597,0.35818974558891103,0.026564879297097846,-0.2620070605168876,0.12029806508753912,0.022049819653028102,0.9630000258937027,0,1770,3.3,3.35
12556,AMD,Call,155,2025-09-26T00:00:00.000,2187,0.4649467791375288,8.2,2.0499997,33.33333,0.6284993018086396,0.02524368286991039,-0.2879189929748458,0.12177968315310363,0.037670712018954444,1.0251290598223286,3.8950042724609375,3318,7.85,7.95
12495,AMD,Put,152.5,2025-09-19T00:00:00.000,2181,0.4847046182893855,1.93,-0.82000005,-29.818184,0,0.028860436459213372,0,0.07741010579049923,0,1.0419344542456455,0,5957,1.9,1.93
12562,AMD,Call,170,2025-09-26T00:00:00.000,2111,0.44422741089729934,2,0.65,48.148148,0.24608069287960693,0.022021441439048765,-0.22358301594850422,0.1015009194817349,0.015246983320469296,0.9346764957203585,0,3800,1.97,2.01
12559,AMD,Call,162.5,2025-09-26T00:00:00.000,2095,0.4521100877910831,4.35,1.29,42.156864,0.4281778245519905,0.02694891427054321,-0.28605193028174003,0.1264166713658737,0.026172048189682832,0.9778154109074519,0,2175,4.15,4.2
12387,AMD,Put,165,2025-09-12T00:00:00.000,2070,0.7211379425030118,6.6,-2.7999997,-29.787231,0,0.041269834895516,0,0.020586319060519127,0,0.9630000258937027,6.1049957275390625,1708,6.45,6.65
12315,AMD,Call,152.5,2025-09-12T00:00:00.000,1960,0.7633094304886258,6.9,2.3000002,50.000004,0.8533459781796364,0.03617709667500185,-1.0763325364644483,0.019101257533606884,0.003525819530102485,1.0419344542456455,6.3950042724609375,5093,6.7,6.85
12867,AMD,Call,240,2025-10-17T00:00:00.000,1933,0.5555612693173984,0.11,0.019999996,19.999994,0.012105443996557842,0.0011351989660777796,-0.01783982594002936,0.0157048600533781,0.0017886521841071626,0.6620625178019206,0,1760,0.11,0.12
12380,AMD,Put,149,2025-09-12T00:00:00.000,1920,0.8264331981052051,0.2,-0.3,-60.000004,0,0.018546482336946443,0,0.010602222800053884,0,1.0664094246473887,0,3812,0.21,0.22
12435,AMD,Call,157.5,2025-09-19T00:00:00.000,1810,0.48106979005936695,5.3,1.6300001,44.414173,0.5681769998896318,0.03473672614135911,-0.4162013684381853,0.09247292149716156,0.01862586012602237,1.0088571699838789,1.3950042724609375,3240,5.1,5.15
12771,AMD,Call,162.5,2025-10-10T00:00:00.000,1790,0.4369743738620207,6.43,1.5299997,31.224483,0.4622557922174543,0.020292789025482198,-0.20474620285884013,0.17787844673231556,0.053248875241137104,0.9778154109074519,0,607,6.25,6.3
12493,AMD,Put,145,2025-09-19T00:00:00.000,1717,0.5188818736484746,0.65,-0.28000003,-30.10753,0,0.015131166906899293,0,0.043446873551539415,0,1.0958276156721445,0,22677,0.64,0.66
12376,AMD,Put,145,2025-09-12T00:00:00.000,1705,0.9381783527983718,0.09,-0.099999994,-52.631573,0,0.008565574309913365,0,0.005558652394563836,0,1.0958276156721445,0,3852,0.09,0.1
13225,AMD,Call,200,2026-01-16T00:00:00.000,1696,0.4547499204627238,5.62,0.88999987,18.816065,0.25088717971654767,0.007469627087201332,-0.082816633410778,0.29840280073229253,0.11915285960566431,0.7944750213623046,0,25855,5.55,5.65
12446,AMD,Call,185,2025-09-19T00:00:00.000,1670,0.5488326443843488,0.17,0.060000002,54.545456,0.034328631853587956,0.005890529261732061,-0.08972294496974996,0.017890062650407407,0.001158279036721883,0.8588919149862754,0,10456,0.16,0.17
12448,AMD,Call,190,2025-09-19T00:00:00.000,1662,0.5764903857408367,0.1,0.040000003,66.66668,0.020586166384547105,0.0036588311400858604,-0.06141724625436229,0.011672181822181372,0.0006950222456167016,0.836289496170847,0,17178,0.1,0.11
13218,AMD,Call,165,2026-01-16T00:00:00.000,1662,0.4544331580369786,15.3,1.9499998,14.60674,0.518065947985562,0.009356830760585591,-0.10743409043596709,0.3735339921081174,0.2331862345030128,0.9630000258937027,0,7300,15.25,15.3
12898,AMD,Put,130,2025-10-17T00:00:00.000,1599,0.48443146444061663,0.9,-0.15999997,-15.0943365,0,0.006010764861330898,0,0.07250904824160814,0,1.2222692636343149,0,22364,0.89,0.91
12738,AMD,Put,150,2025-10-03T00:00:00.000,1594,0.45036815309625844,3.15,-0.64999986,-17.105259,0,0.01898832232700633,0,0.1301381325140963,0,1.059300028483073,0,1338,3.05,3.1
13244,AMD,Call,390,2026-01-16T00:00:00.000,1586,0.570253843753658,0.11,0.030000001,37.5,0.00695094553849877,0.00036233798932957406,-0.006060410449198209,0.018151538194953194,0.0034602124978561745,0.407423087878105,0,20522,0.09,0.11
12899,AMD,Put,135,2025-10-17T00:00:00.000,1571,0.46686962589308295,1.36,-0.27999997,-17.073168,0,0.008218215930081778,0,0.09554397163673452,0,1.1770000316478588,0,20848,1.35,1.38
12492,AMD,Put,140,2025-09-19T00:00:00.000,1496,0.5629214294240744,0.34,-0.099999994,-23.255812,0,0.008766284431280266,0,0.027307437482274224,0,1.134964316231864,0,18439,0.33,0.34
12432,AMD,Call,150,2025-09-19T00:00:00.000,1468,0.481299691818876,10.3,2.3000002,28.750002,0.8041158377432868,0.024418545827392498,-0.3020075765505778,0.06503587526658557,0.02574684700795026,1.059300028483073,8.895004272460938,10308,10.2,10.3
13223,AMD,Call,190,2026-01-16T00:00:00.000,1465,0.4512581847902105,7.47,1.27,20.483871,0.31338916002985057,0.008380573811079053,-0.0922081271685008,0.3322233782296769,0.14727118997478156,0.836289496170847,0,7164,7.45,7.5
13268,AMD,Put,140,2026-01-16T00:00:00.000,1417,0.46319552875124725,7.79,-0.46000004,-5.575758,0,0.007434949358673116,0,0.3025336699978583,0,1.134964316231864,0,21623,7.7,7.8
12904,AMD,Put,160,2025-10-17T00:00:00.000,1377,0.42968479151297534,8.8,-1.2799997,-12.69841,0,0.01858653313434157,0,0.19887422255816112,0,0.9930937767028809,1.1049957275390625,8594,8.7,8.8
13012,AMD,Call,160,2025-11-21T00:00:00.000,1342,0.4844373841388262,13.58,1.8199997,15.476188,0.5441167339812826,0.011679199615309242,-0.1488703103153313,0.27786682705377713,0.14176157766350164,0.9930937767028809,0,4054,13.45,13.6
12624,AMD,Put,150,2025-09-26T00:00:00.000,1236,0.45525021219679795,2.24,-0.70000005,-23.809526,0,0.021469066657781297,0,0.10141033139577045,0,1.059300028483073,0,2921,2.27,2.29
12679,AMD,Call,160,2025-10-03T00:00:00.000,1193,0.431909144756667,6.38,1.4100003,28.256521,0.5041485948045543,0.023676583383403938,-0.23295799964104943,0.15561868247991753,0.044438006815324546,0.9930937767028809,0,1258,6.35,6.45
13270,AMD,Put,150,2026-01-16T00:00:00.000,1192,0.4321561792211439,10.68,-1.6700001,-13.522266,0,0.009062508230167203,0,0.3440491456177921,0,1.059300028483073,0,20940,11.45,11.55
13116,AMD,Call,200,2025-12-19T00:00:00.000,1188,0.4682116760113074,4.33,0.73,20.277779,0.21854682125241293,0.007612916683284403,-0.08842846307489909,0.24409345393172555,0.0824439400429276,0.7944750213623046,0,10401,4.25,4.35
13110,AMD,Call,170,2025-12-19T00:00:00.000,1177,0.46185521962769593,11.45,1.5299997,15.423384,0.4540319876206701,0.010368763340946911,-0.12043103418787413,0.3279409379475424,0.16462049442929344,0.9346764957203585,0,5492,11.35,11.45
13266,AMD,Put,130,2026-01-16T00:00:00.000,1166,0.4598281828145239,4.7,-0.6500001,-12.149534,0,0.0060240169790920966,0,0.24333978243298549,0,1.2222692636343149,0,14771,4.95,5.05
12728,AMD,Put,140,2025-10-03T00:00:00.000,1146,0.4767697695906544,1.19,-0.26,-17.931034,0,0.010936331133691862,0,0.07934702794401165,0,1.134964316231864,0,1925,1.15,1.19
12564,AMD,Call,175,2025-09-26T00:00:00.000,1140,0.4561582181074601,1.22,0.43,54.430378,0.163544679121933,0.016797308750576164,-0.1790209051545954,0.07950127416677326,0.010177985953897725,0.9079714529854911,0,1925,1.2,1.22
12500,AMD,Put,165,2025-09-19T00:00:00.000,1124,0.47752567459956613,8.15,-2.2600002,-21.709898,0,0.0315653862606744,0,0.08341140631208754,0,0.9630000258937027,6.1049957275390625,11992,8.1,8.2
12901,AMD,Put,145,2025-10-17T00:00:00.000,1115,0.44775608562984986,3.15,-0.5,-13.698629,0,0.013486285994038987,0,0.15037096430049432,0,1.0958276156721445,0,14735,3.05,3.15
12314,AMD,Call,150,2025-09-12T00:00:00.000,1104,0.6388477330076848,9,2.4499998,37.404575,0.9593152847827152,0.01644372144803424,-0.3589567201492222,0.007266496871889953,0.003929600171895524,1.059300028483073,8.895004272460938,3191,9,9.2
12377,AMD,Put,146,2025-09-12T00:00:00.000,1075,0.9114026933755878,0.11,-0.13,-54.166668,0,0.010409384383649191,0,0.006562404179228744,0,1.0883219470716503,0,1622,0.1,0.12
12433,AMD,Call,152.5,2025-09-19T00:00:00.000,1057,0.4835874885766226,8.45,2.1,33.070866,0.7329712252939298,0.02890433129566833,-0.35575781378806626,0.0773491581276315,0.023674622679379708,1.0419344542456455,6.3950042724609375,2145,8.4,8.5
12379,AMD,Put,148,2025-09-12T00:00:00.000,1029,0.8728712379506148,0.18,-0.19999999,-52.631573,0,0.015774280119494093,0,0.009524174713290834,0,1.0736148937328442,0,2984,0.17,0.18
12573,AMD,Call,197.5,2025-09-26T00:00:00.000,1018,0.5364501205196759,0.17,0.07,70,0.02677454802430308,0.0035820256211227045,-0.05228724978952907,0.019937785333867825,0.0016784966805677463,0.8045316672023338,0,2846,0.15,0.16
13014,AMD,Call,170,2025-11-21T00:00:00.000,1011,0.4815231961757877,9.5,1.4499998,18.01242,0.43043356330129195,0.011642042023489622,-0.14457213835103877,0.27531656720904063,0.11456043135516777,0.9346764957203585,0,5285,9.4,9.45
12865,AMD,Call,220,2025-10-17T00:00:00.000,1008,0.5167354322523859,0.27,0.09,49.999996,0.02874362159563659,0.0025466271884050425,-0.03474579693823202,0.03276904129257228,0.0042383518779399556,0.722250019420277,0,8704,0.25,0.27
13696,AMD,Put,135,2026-06-18T00:00:00.000,1003,0.4548996456847627,11.5,-0.9499998,-7.630521,0,0.004982914623478951,0,0.43902039642938967,0,1.1770000316478588,0,4170,11.9,12
12864,AMD,Call,210,2025-10-17T00:00:00.000,979,0.48707500172979556,0.4,0.099999994,33.33333,0.04264848245624596,0.0037345094010157293,-0.045395013776357816,0.04529596538398785,0.006289279695221105,0.7566428774879093,0,8459,0.4,0.41
12852,AMD,Call,145,2025-10-17T00:00:00.000,970,0.4878342400852605,18.23,3.4799995,23.593216,0.7579276628923437,0.012829991014569782,-0.1691763756659888,0.15585787613758847,0.10080090664125564,1.0958276156721445,13.895004272460938,4323,17.6,17.75
13016,AMD,Call,180,2025-11-21T00:00:00.000,963,0.48094288048840944,6.5,1.0799999,19.926197,0.3280861652557307,0.010719722976511081,-0.1314541858079355,0.25319961019007364,0.08876216265022388,0.8827500237358941,0,5634,6.45,6.5
12491,AMD,Put,135,2025-09-19T00:00:00.000,948,0.6147933235405465,0.19,-0.040000007,-17.391306,0,0.005023136356634278,0,0.01708919945658169,0,1.1770000316478588,0,17988,0.18,0.19
13011,AMD,Call,155,2025-11-21T00:00:00.000,940,0.48431170300650794,16,1.9099998,13.555712,0.6023436073685595,0.011365240066244332,-0.14619447300026378,0.27032707641429937,0.15505114232078065,1.0251290598223286,3.8950042724609375,14924,15.9,16.05
13104,AMD,Call,140,2025-12-19T00:00:00.000,938,0.47395040185279547,27,2.3500004,9.53347,0.7518338821434603,0.00807061309438964,-0.10549258976850338,0.2619402512291849,0.2507890998252393,1.134964316231864,18.895004272460938,4802,27.1,27.3
13551,AMD,Call,180,2026-05-15T00:00:00.000,917,0.4786108911329535,18.65,3.5499992,23.50993,0.4791329534342452,0.0063811872182847704,-0.0823486300133417,0.5196929105292947,0.3874118038361853,0.8827500237358941,0,507,17.6,17.75
12778,AMD,Call,180,2025-10-10T00:00:00.000,891,0.4475929595703657,1.9,0.5799999,43.93939,0.18399949823576883,0.013270450484172087,-0.13752009311793523,0.1191501331450024,0.021719491251802513,0.8827500237358941,0,233,1.81,1.85
12614,AMD,Put,140,2025-09-26T00:00:00.000,877,0.4907073254224433,0.69,-0.23000002,-25.000002,0,0.010298845413057627,0,0.05243604908309002,0,1.134964316231864,0,1661,0.7,0.73
12942,AMD,Call,165,2025-10-24T00:00:00.000,855,0.43114765124042437,7.1,1.5,26.785715,0.4408025211418865,0.016779125863697713,-0.16623755702676932,0.21517481264282576,0.07415004642867176,0.9630000258937027,0,326,7.05,7.15
13017,AMD,Call,185,2025-11-21T00:00:00.000,839,0.4816632214270158,5.35,0.9000001,20.224722,0.28325583315304614,0.010028337815956601,-0.12284319277735449,0.23722388360877147,0.0771428360041848,0.8588919149862754,0,4153,5.3,5.4
13114,AMD,Call,190,2025-12-19T00:00:00.000,837,0.46602023719013347,6.05,1,19.80198,0.28414650511709666,0.008790877863981637,-0.10184454175359269,0.2805432597816506,0.10605059052915085,0.836289496170847,0,3867,5.95,6
12681,AMD,Call,165,2025-10-03T00:00:00.000,832,0.4345621270089256,4.4,1.1500001,35.384617,0.3907208333685064,0.022644799582177605,-0.22337719250502092,0.14975131946976117,0.034768190321189676,0.9630000258937027,0,1308,4.35,4.4
13020,AMD,Call,200,2025-11-21T00:00:00.000,825,0.4907840019115361,3.03,0.56999993,23.170729,0.17911876520672576,0.007605729649093284,-0.09580898156049905,0.1833231250587006,0.04946867025640667,0.7944750213623046,0,9374,2.99,3.05
13697,AMD,Put,140,2026-06-18T00:00:00.000,801,0.46213310141018055,13.8,-0.5999994,-4.1666627,0,0.005209096427745847,0,0.4662460084965481,0,1.134964316231864,0,6681,13.7,13.85
12565,AMD,Call,177.5,2025-09-26T00:00:00.000,789,0.46536170149427913,0.97,0.38000005,64.40679,0.13368847975032289,0.014387498557744925,-0.15930117557159382,0.06946960226815983,0.00833113625798892,0.8951831226617517,0,813,0.92,0.94
13108,AMD,Call,160,2025-12-19T00:00:00.000,788,0.46663160847272245,15.65,1.9499998,14.233576,0.5547365791543268,0.010233892331634874,-0.12313665340303825,0.327022634736189,0.1966299243936136,0.9930937767028809,0,5997,15.55,15.65
12903,AMD,Put,155,2025-10-17T00:00:00.000,768,0.4289432012657747,6.35,-1.0799999,-14.5356655,0,0.017916950697643166,0,0.19137888043966045,0,1.0251290598223286,0,10827,6.3,6.4
12854,AMD,Call,155,2025-10-17T00:00:00.000,756,0.4391115827985953,11.05,1.9499998,21.42857,0.60931301072971,0.0175184197332377,-0.18282714220438254,0.19155784513891805,0.0845919058617501,1.0251290598223286,3.8950042724609375,7812,11,11.05
12378,AMD,Put,147,2025-09-12T00:00:00.000,752,0.8782360803979051,0.13,-0.16,-53.333332,0,0.012484725833342413,0,0.007584341964835782,0,1.080918396411299,0,1836,0.13,0.14
12628,AMD,Put,160,2025-09-26T00:00:00.000,721,0.4424622953182034,6.13,-1.54,-20.078226,0,0.02798860557290146,0,0.12849209510918905,0,0.9930937767028809,1.1049957275390625,2061,6.1,6.2
13265,AMD,Put,125,2026-01-16T00:00:00.000,707,0.47860354697657825,3.95,-0.29999995,-7.0588226,0,0.005176716486420528,0,0.21765148569862583,0,1.2711600341796876,0,14904,3.9,3.95
13111,AMD,Call,175,2025-12-19T00:00:00.000,701,0.4610667768335131,9.75,1.3500004,16.071432,0.4064026706130196,0.010166877379388744,-0.11697170348900082,0.3210067991326147,0.14870438504811323,0.9079714529854911,0,4350,9.8,9.85
12557,AMD,Call,157.5,2025-09-26T00:00:00.000,700,0.4409160701886013,6.5,1.5999999,32.653057,0.5642440898566135,0.027724535052863476,-0.28320073436108406,0.12683499036632562,0.03417352071307291,1.0088571699838789,1.3950042724609375,1049,6.55,6.6
13455,AMD,Put,115,2026-03-20T00:00:00.000,700,0.4813128250251691,3.9,-0.4499998,-10.344824,0,0.0036695788676418418,0,0.23212658524612714,0,1.3816956893257473,0,4528,4.05,4.15
