,ticker,optionType,strike,expirationDate,volume,impliedVolatility,lastPrice,change,percentChange,delta,gamma,theta,vega,rho,moneyness,intrinsic_value,openInterest,bid,ask
6380,SPY,Put,652,2025-09-19T00:00:00.000,4912,0.13490841973907544,5.17,-0.52999973,-9.298242,0,0.03065776010078264,0,0.38473828336728183,0,0.9991870716305599,0.530029296875,892,5.2,5.22
5547,SPY,Put,653,2025-09-15T00:00:00.000,4872,0.08913841388459814,3.1,-0.8800001,-22.110556,0,0.06432846880575803,0,0.2667006331654543,0,0.9976569229756891,1.530029296875,428,3.16,3.18
5728,SPY,Call,654,2025-09-17T00:00:00.000,4866,0.1217661769046958,3.1,0.41999984,15.671636,0.42138493085563333,0.038460638116969446,-0.5232890469219111,0.32673100291269164,0.04461692524261772,0.9961314536745031,0,265,3.08,3.1
6993,SPY,Put,610,2025-09-30T00:00:00.000,4856,0.20476723597871577,0.96,-0.110000074,-10.28038,0,0.00441167394880268,0,0.19957834459440046,0,1.067983558529713,0,44903,0.97,0.98
5362,SPY,Put,630,2025-09-12T00:00:00.000,4772,0.32576438344969283,0.1,-0.080000006,-40.000004,0,0.005054840586282513,0,0.019147276254685455,0,1.0340793185763888,0,13107,0.1,0.11
6986,SPY,Put,600,2025-09-30T00:00:00.000,4772,0.2269210758142512,0.7,-0.060000002,-7.894737,0,0.0030032521000341824,0,0.150562273313707,0,1.0857832845052082,0,37388,0.68,0.69
5446,SPY,Call,655,2025-09-15T00:00:00.000,4667,0.10134259568732575,1.44,0.03000009,2.127666,0.32177269354847543,0.05186103790837604,-0.4815670384949021,0.24444950288350464,0.02281482161524284,0.9946106422948473,0,2733,1.41,1.43
5375,SPY,Put,643,2025-09-12T00:00:00.000,4611,0.22190155154459884,0.48,-0.29,-38.157894,0,0.027468157495089476,0,0.07087381439976125,0,1.0131725827420295,0,6748,0.47,0.49
7710,SPY,Put,640,2025-10-17T00:00:00.000,4585,0.1458667404116522,6.08,-0.4300003,-6.605227,0,0.011815832967642909,0,0.7214713026262257,0,1.0179218292236327,0,49326,6.09,6.11
5548,SPY,Put,654,2025-09-15T00:00:00.000,4556,0.08345304116558587,3.57,-1.03,-22.391304,0,0.0649844194616842,0,0.2522361574600879,0,0.9961314536745031,2.530029296875,4664,3.6,3.63
7033,SPY,Put,650,2025-09-30T00:00:00.000,4450,0.12430959987756209,6.03,-0.53999996,-8.219177,0,0.021291534419709993,0,0.5847378003321902,0,1.0022614933894232,0,5623,6.08,6.1
7680,SPY,Put,610,2025-10-17T00:00:00.000,4431,0.19308543715186652,2.37,-0.22000003,-8.49421,0,0.005033742730857596,0,0.40685436074759296,0,1.067983558529713,0,38079,2.38,2.39
5543,SPY,Put,649,2025-09-15T00:00:00.000,4391,0.10528863770562867,1.69,-0.56999993,-25.221235,0,0.05149166616407153,0,0.2521589468829802,0,1.0038058100202234,0,1831,1.71,1.72
8467,SPY,Put,580,2025-11-21T00:00:00.000,4359,0.22651169248799397,3.15,-0.099999905,-3.07692,0,0.002663923112163483,0,0.49815741472732905,0,1.123224087419181,0,8390,3.17,3.18
5376,SPY,Put,644,2025-09-12T00:00:00.000,4359,0.21266572359049568,0.55,-0.34999996,-38.888885,0,0.0316518505410369,0,0.07826949715330131,0,1.0115993333899456,0,4278,0.57,0.58
7246,SPY,Put,640,2025-10-03T00:00:00.000,4230,0.1461876857653033,4.15,-0.38999987,-8.590305,0,0.014420449007762206,0,0.5392724007680129,0,1.0179218292236327,0,2842,4.22,4.24
5243,SPY,Call,651,2025-09-12T00:00:00.000,4227,0.20672540215688012,3.09,0.18999982,6.529203,0.5327688822844927,0.05640269807401516,-2.084367416603665,0.13557813766925786,0.009424463784477125,1.000721921202957,0.469970703125,5812,3.08,3.1
5253,SPY,Call,661,2025-09-12T00:00:00.000,3949,0.15109356454546471,0.07,0.010000002,16.66667,0.03449495178416083,0.014819511852802293,-0.2884504632567431,0.0260360924340033,0.0006137650747461087,0.9855824065100227,0,8090,0.07,0.08
5444,SPY,Call,653,2025-09-15T00:00:00.000,3928,0.10982342949219188,2.41,0.10000014,4.3290105,0.43637590033260876,0.05258558629346278,-0.5788328586140812,0.26860720163863083,0.030890498082765415,0.9976569229756891,0,1106,2.35,2.36
10948,SPY,Put,580,2026-06-18T00:00:00.000,3903,0.21728170754357395,14.51,-0.19999981,-1.359618,0,0.0022096965120969657,0,1.5631827948149086,0,1.123224087419181,0,5143,14.45,14.51
5369,SPY,Put,637,2025-09-12T00:00:00.000,3822,0.274427052956267,0.23,-0.14,-37.837837,0,0.012264527132433098,0,0.03913575074640236,0,1.022715809581044,0,6653,0.21,0.22
7660,SPY,Put,590,2025-10-17T00:00:00.000,3810,0.2243534909079051,1.39,-0.100000024,-6.7114105,0,0.0028307810075839644,0,0.2658505386784826,0,1.1041863910222458,0,46082,1.38,1.39
5371,SPY,Put,639,2025-09-12T00:00:00.000,3670,0.2552885602004615,0.28,-0.19,-40.425533,0,0.015756948309994915,0,0.046773449889057066,0,1.019514821131651,0,4800,0.27,0.28
7695,SPY,Put,625,2025-10-17T00:00:00.000,3557,0.16904831870244266,3.68,-0.30999994,-7.769422,0,0.007816546913480434,0,0.5531262055124447,0,1.042351953125,0,39356,3.72,3.73
5542,SPY,Put,648,2025-09-15T00:00:00.000,3458,0.11061458775925112,1.49,-0.48000002,-24.365482,0,0.04655586030722156,0,0.23952050138545267,0,1.0053548930603782,0,1362,1.48,1.49
6379,SPY,Put,651,2025-09-19T00:00:00.000,3371,0.13509027580269828,4.69,-0.59000015,-11.174245,0,0.03049560499420906,0,0.3832192073141244,0,1.000721921202957,0,2493,4.75,4.77
7659,SPY,Put,585,2025-10-17T00:00:00.000,3289,0.2326583116669281,1.24,-0.110000014,-8.1481495,0,0.0024690585120611,0,0.2404630737570778,0,1.1136238815438033,0,33008,1.22,1.24
7690,SPY,Put,620,2025-10-17T00:00:00.000,3255,0.17764708799750178,3.19,-0.26,-7.536232,0,0.006750184970272977,0,0.5019635782919509,0,1.0507580172631048,0,43662,3.19,3.21
6376,SPY,Put,648,2025-09-19T00:00:00.000,3253,0.14024834515980544,3.6,-0.52,-12.62136,0,0.028110967180108335,0,0.366740995821013,0,1.0053548930603782,0,4473,3.64,3.66
6641,SPY,Put,648,2025-09-26T00:00:00.000,3250,0.13026787567190604,4.81,-0.86000013,-15.167551,0,0.022311824292685523,0,0.506943560150778,0,1.0053548930603782,0,802,4.85,4.87
5691,SPY,Put,653,2025-09-16T00:00:00.000,3175,0.09146194862966914,3.41,-1.2,-26.030369,0,0.056454121955813896,0,0.30019402965797903,0,0.9976569229756891,1.530029296875,136,3.42,3.44
5734,SPY,Call,660,2025-09-17T00:00:00.000,3165,0.10688231545402858,0.9,0.06999999,8.433734,0.18554238484796476,0.02995412091861525,-0.30719895811352044,0.2233621708428768,0.019721965811686278,0.9870757131865531,0,3617,0.91,0.92
6849,SPY,Call,685,2025-09-30T00:00:00.000,3111,0.09738696217998635,0.08,0.029999997,49.999992,0.0156235592706422,0.0027093543109475036,-0.023241329604111825,0.05829296718145761,0.005256638748113769,0.9510510521213503,0,6149,0.08,0.09
6343,SPY,Put,615,2025-09-19T00:00:00.000,3083,0.23260614638011104,0.4,-0.060000002,-12.765958,0,0.004082109521015855,0,0.08832665120368391,0,1.059300765370935,0,40413,0.41,0.41
10322,SPY,Call,675,2026-03-20T00:00:00.000,3079,0.1316811455928124,20.35,1.6800003,8.998395,0.45747536896053914,0.006408922895761632,-0.13765803167487659,1.8644819488146112,1.4454651613885894,0.9651406973379629,0,3735,20.4,20.46
9063,SPY,Put,525,2025-12-19T00:00:00.000,3078,0.28332308330199624,2.31,-0.059999943,-2.5316434,0,0.0011354535547690031,0,0.37032451910937975,0,1.2408951822916667,0,11073,2.31,2.33
7018,SPY,Put,635,2025-09-30T00:00:00.000,3042,0.152569745846737,2.71,-0.31999993,-10.561053,0,0.012642952493822135,0,0.42615390170786327,0,1.0259369617372047,0,13620,2.74,2.76
10324,SPY,Call,685,2026-03-20T00:00:00.000,3020,0.1298059112156286,16.19,1.4000006,9.465859,0.39483907686314645,0.006310184736442727,-0.12779391787247893,1.8096145695704176,1.2547069136693632,0.9510510521213503,0,2114,15.51,15.56
6501,SPY,Call,654,2025-09-26T00:00:00.000,2870,0.09983748452942247,4.57,0.6200001,15.696205,0.4601038477386418,0.030105364062766624,-0.29954377925359127,0.5242334297153979,0.12130431789315947,0.9961314536745031,0,1422,4.58,4.6
6846,SPY,Call,670,2025-09-30T00:00:00.000,2839,0.08830436710457094,0.62,0.09000003,16.98114,0.10050863784124087,0.01342067371784011,-0.0984195352423793,0.26182194232939393,0.03376188568896001,0.9723432398554105,0,7252,0.61,0.62
5440,SPY,Call,649,2025-09-15T00:00:00.000,2781,0.12394087182183913,4.92,0.23000002,4.9040513,0.6304483112438951,0.04465112359196887,-0.642002519357637,0.25739663747256164,0.044471029354070685,1.0038058100202234,2.469970703125,2910,4.91,4.94
5365,SPY,Put,633,2025-09-12T00:00:00.000,2754,0.3111970874266957,0.16,-0.08,-33.333336,0,0.007703477476607817,0,0.027875218482619434,0,1.029178468725316,0,7555,0.14,0.15
6371,SPY,Put,643,2025-09-19T00:00:00.000,2742,0.15470008472138316,2.46,-0.29999995,-10.869564,0,0.022047099649695635,0,0.31726922140977165,0,1.0131725827420295,0,7030,2.39,2.4
5595,SPY,Call,655,2025-09-16T00:00:00.000,2723,0.10205503542880207,1.78,0.059999943,3.4883687,0.3443687853701253,0.04731514823202138,-0.45030809767084884,0.2807376022968791,0.030488482536458385,0.9946106422948473,0,1081,1.77,1.78
5819,SPY,Put,650,2025-09-17T00:00:00.000,2698,0.1170700064808955,3.02,-0.53,-14.929577,0,0.03997578931723916,0,0.3265050325497853,0,1.0022614933894232,0,1173,3.06,3.08
6346,SPY,Put,618,2025-09-19T00:00:00.000,2671,0.22501278478171266,0.48,-0.07000002,-12.727277,0,0.004899140402270368,0,0.10254464989826101,0,1.0541585286458333,0,8193,0.46,0.47
6382,SPY,Put,654,2025-09-19T00:00:00.000,2671,0.1300360306896596,6.05,-0.90999985,-13.074711,0,0.03147123119734877,0,0.38068289555173507,0,0.9961314536745031,2.530029296875,352,6.2,6.22
7422,SPY,Put,630,2025-10-10T00:00:00.000,2646,0.16278734406342357,3.53,-0.25,-6.6137567,0,0.009515421128099659,0,0.5223271354603933,0,1.0340793185763888,0,1010,3.52,3.55
7568,SPY,Call,655,2025-10-17T00:00:00.000,2641,0.11297711609679247,8.76,0.35000038,4.161717,0.49067657615044913,0.017254474601752244,-0.2348054110993101,0.8160009495566856,0.3066421361320531,0.9946106422948473,0,19637,8.68,8.7
7008,SPY,Put,625,2025-09-30T00:00:00.000,2620,0.1747689998013394,1.77,-0.14999998,-7.812499,0,0.008271983779725206,0,0.31939169202055845,0,1.042351953125,0,38403,1.74,1.75
5373,SPY,Put,641,2025-09-12T00:00:00.000,2618,0.23459679749018583,0.34,-0.23999998,-41.379307,0,0.020470266444523336,0,0.055839499118369204,0,1.016333807649181,0,19872,0.34,0.35
6517,SPY,Call,670,2025-09-26T00:00:00.000,2616,0.09012014700172703,0.4,0.06999999,21.212118,0.07549318513744735,0.011953115412957134,-0.08949223651522951,0.18788417519989042,0.020047209497169205,0.9723432398554105,0,4169,0.39,0.4
9613,SPY,Put,500,2026-01-16T00:00:00.000,2610,0.29894226616643477,2.43,-0.03999996,-1.6194316,0,0.0008643514189128883,0,0.3815727323030431,0,1.30293994140625,0,21602,2.42,2.44
6351,SPY,Put,623,2025-09-19T00:00:00.000,2590,0.20784635511299368,0.6,-0.099999964,-14.285709,0,0.006499238302926887,0,0.1256581901734132,0,1.0456981873244382,0,9016,0.59,0.6
5809,SPY,Put,640,2025-09-17T00:00:00.000,2563,0.14903710285074562,1.1,-0.29999995,-21.42857,0,0.019951425704604824,0,0.20745099614420778,0,1.0179218292236327,0,648,1.1,1.12
6847,SPY,Call,675,2025-09-30T00:00:00.000,2509,0.08893204095834249,0.28,0.060000002,27.272728,0.050928020855754375,0.0079175200103894,-0.0579526677329654,0.15555965424251667,0.017125025995683902,0.9651406973379629,0,6030,0.27,0.28
10884,SPY,Put,260,2026-06-18T00:00:00.000,2500,0.5027890805456305,0.97,0,0,0,0.00008271945227111384,0,0.1354089772506445,0,2.5056537334735576,0,2529,0.93,0.95
12156,SPY,Call,1000,2027-12-17T00:00:00.000,2491,0.11434599766429278,1.24,0.03999996,3.33333,0.030252980335703894,0.0006110524077413051,-0.009659459337035426,0.6718941758506319,0.418459920332524,0.651469970703125,0,3270,1.27,1.3
5549,SPY,Put,655,2025-09-15T00:00:00.000,2485,0.07841282793911626,4.14,-1.1800003,-22.180456,0,0.06228147660882992,0,0.2271443548910707,0,0.9946106422948473,3.530029296875,4732,4.24,4.28
5673,SPY,Put,635,2025-09-16T00:00:00.000,2418,0.15868219068362122,0.43,-0.13999999,-24.561401,0,0.012073128721574743,0,0.11138173075559879,0,1.0259369617372047,0,5148,0.4,0.41
